episode,tick,light_state,waiting_vehicles,moving_vehicles,arrived_vehicles,avg_satisfaction
1,41,"NS:green,EW:red",0,1,0,10.0
1,42,"NS:green,EW:red",0,1,0,10.0
1,43,"NS:green,EW:red",0,1,0,10.0
1,44,"NS:green,EW:red",0,1,0,10.0
1,45,"NS:green,EW:red",0,1,0,10.0
1,46,"NS:green,EW:red",0,1,0,10.0
1,47,"NS:green,EW:red",0,1,0,10.0
1,48,"NS:green,EW:red",0,1,0,10.0
1,49,"NS:green,EW:red",0,1,0,10.0
1,50,"NS:green,EW:red",0,1,0,10.0
1,51,"NS:green,EW:red",0,1,0,10.0
1,52,"NS:green,EW:red",0,1,0,10.0
1,53,"NS:green,EW:red",0,1,0,10.0
1,54,"NS:green,EW:red",0,1,0,10.0
1,55,"NS:green,EW:red",0,1,0,10.0
1,56,"NS:green,EW:red",0,1,0,10.0
1,57,"NS:green,EW:red",0,1,0,10.0
1,58,"NS:green,EW:red",0,1,0,10.0
1,59,"NS:green,EW:red",0,1,0,10.0
1,60,"NS:green,EW:red",0,1,0,10.0
1,61,"NS:green,EW:red",0,1,0,10.0
1,62,"NS:green,EW:red",0,1,0,10.0
1,63,"NS:green,EW:red",0,1,0,10.0
1,64,"NS:green,EW:red",0,1,0,10.0
1,65,"NS:green,EW:red",0,1,0,10.0
1,66,"NS:green,EW:red",0,1,0,10.0
1,67,"NS:green,EW:red",0,1,0,10.0
1,68,"NS:green,EW:red",0,1,0,10.0
1,69,"NS:green,EW:red",0,1,0,10.0
1,70,"NS:green,EW:red",0,1,0,10.0
1,71,"NS:green,EW:red",0,1,0,10.0
1,72,"NS:green,EW:red",0,1,0,10.0
1,73,"NS:green,EW:red",0,1,0,10.0
1,74,"NS:green,EW:red",0,1,0,10.0
1,75,"NS:green,EW:red",0,1,0,10.0
1,76,"NS:green,EW:red",0,1,0,10.0
1,77,"NS:green,EW:red",0,1,0,10.0
1,78,"NS:green,EW:red",0,1,0,10.0
1,79,"NS:green,EW:red",0,1,0,10.0
1,80,"NS:green,EW:red",0,1,0,10.0
1,81,"NS:green,EW:red",0,1,0,10.0
1,82,"NS:green,EW:red",0,1,0,10.0
1,83,"NS:green,EW:red",0,1,0,10.0
1,84,"NS:green,EW:red",0,1,0,10.0
1,85,"NS:green,EW:red",0,1,0,10.0
1,86,"NS:green,EW:red",0,1,0,10.0
1,87,"NS:green,EW:red",0,1,0,10.0
1,88,"NS:green,EW:red",0,1,0,10.0
1,89,"NS:green,EW:red",0,1,0,10.0
1,90,"NS:green,EW:red",0,1,0,10.0
1,91,"NS:green,EW:red",0,1,0,10.0
1,92,"NS:green,EW:red",0,1,0,10.0
1,93,"NS:green,EW:red",0,1,0,10.0
1,94,"NS:green,EW:red",0,1,0,10.0
1,95,"NS:green,EW:red",0,1,0,10.0
1,96,"NS:green,EW:red",0,1,0,10.0
1,97,"NS:green,EW:red",0,1,0,10.0
1,98,"NS:green,EW:red",0,1,0,10.0
1,99,"NS:green,EW:red",0,1,0,10.0
1,100,"NS:green,EW:red",0,1,0,10.0
1,101,"NS:green,EW:red",0,1,0,10.0
1,102,"NS:green,EW:red",0,1,0,10.0
1,103,"NS:green,EW:red",0,1,0,10.0
1,104,"NS:green,EW:red",0,1,0,10.0
1,105,"NS:green,EW:red",0,1,0,10.0
1,106,"NS:green,EW:red",0,1,0,10.0
1,107,"NS:green,EW:red",0,1,0,10.0
1,108,"NS:green,EW:red",0,1,0,10.0
1,109,"NS:green,EW:red",0,1,0,10.0
1,110,"NS:green,EW:red",0,1,0,10.0
1,111,"NS:green,EW:red",0,1,0,10.0
1,112,"NS:green,EW:red",0,1,0,10.0
1,113,"NS:green,EW:red",0,1,0,10.0
1,114,"NS:green,EW:red",0,1,0,10.0
1,115,"NS:green,EW:red",0,1,0,10.0
1,116,"NS:green,EW:red",0,1,0,10.0
1,117,"NS:green,EW:red",0,1,0,10.0
1,118,"NS:green,EW:red",0,1,0,10.0
1,119,"NS:green,EW:red",0,1,0,10.0
1,120,"NS:green,EW:red",0,1,0,10.0
1,121,"NS:green,EW:red",0,1,0,10.0
1,122,"NS:green,EW:red",0,1,0,10.0
1,123,"NS:green,EW:red",0,1,0,10.0
1,124,"NS:green,EW:red",0,1,0,10.0
1,125,"NS:green,EW:red",0,1,0,10.0
1,126,"NS:green,EW:red",0,1,0,10.0
1,127,"NS:green,EW:red",0,1,0,10.0
1,128,"NS:green,EW:red",0,1,0,10.0
1,129,"NS:green,EW:red",0,1,0,10.0
1,130,"NS:green,EW:red",0,1,0,10.0
1,131,"NS:green,EW:red",0,1,0,10.0
1,132,"NS:green,EW:red",0,1,0,10.0
1,133,"NS:green,EW:red",0,1,0,10.0
1,134,"NS:green,EW:red",0,1,0,10.0
1,135,"NS:green,EW:red",0,1,0,10.0
1,136,"NS:green,EW:red",0,2,0,10.0
1,137,"NS:green,EW:red",0,2,0,10.0
1,138,"NS:green,EW:red",0,2,0,10.0
1,139,"NS:green,EW:red",0,2,0,10.0
1,140,"NS:green,EW:red",0,2,0,10.0
1,141,"NS:green,EW:red",0,2,0,10.0
1,142,"NS:green,EW:red",0,2,0,10.0
1,143,"NS:green,EW:red",0,2,0,10.0
1,144,"NS:green,EW:red",0,2,0,10.0
1,145,"NS:green,EW:red",0,2,0,10.0
1,146,"NS:green,EW:red",0,2,0,10.0
1,147,"NS:green,EW:red",0,1,1,10.0
1,148,"NS:green,EW:red",0,1,1,10.0
1,149,"NS:green,EW:red",0,1,1,10.0
1,150,"NS:green,EW:red",0,1,1,10.0
1,151,"NS:green,EW:red",0,1,1,10.0
1,152,"NS:green,EW:red",0,1,1,10.0
1,153,"NS:green,EW:red",0,1,1,10.0
1,154,"NS:green,EW:red",0,2,1,10.0
1,155,"NS:green,EW:red",0,2,1,10.0
1,156,"NS:green,EW:red",0,2,1,10.0
1,157,"NS:green,EW:red",0,2,1,10.0
1,158,"NS:green,EW:red",0,2,1,10.0
1,159,"NS:green,EW:red",0,2,1,10.0
1,160,"NS:green,EW:red",0,2,1,10.0
1,161,"NS:green,EW:red",0,2,1,10.0
1,162,"NS:green,EW:red",0,2,1,10.0
1,163,"NS:green,EW:red",0,2,1,10.0
1,164,"NS:green,EW:red",0,3,1,10.0
1,165,"NS:green,EW:red",0,3,1,10.0
1,166,"NS:green,EW:red",0,3,1,10.0
1,167,"NS:green,EW:red",0,3,1,10.0
1,168,"NS:green,EW:red",0,3,1,10.0
1,169,"NS:green,EW:red",0,3,1,10.0
1,170,"NS:green,EW:red",0,3,1,10.0
1,171,"NS:green,EW:red",0,3,1,10.0
1,172,"NS:green,EW:red",0,3,1,10.0
1,173,"NS:yellow,EW:red",0,3,1,10.0
1,174,"NS:yellow,EW:red",0,3,1,10.0
1,175,"NS:yellow,EW:red",0,3,1,10.0
1,176,"NS:yellow,EW:red",0,3,1,10.0
1,177,"NS:yellow,EW:red",0,3,1,10.0
1,178,"NS:yellow,EW:red",0,3,1,10.0
1,179,"NS:yellow,EW:red",0,3,1,10.0
1,180,"NS:yellow,EW:red",0,3,1,10.0
1,181,"NS:yellow,EW:red",0,3,1,10.0
1,182,"NS:yellow,EW:red",0,3,1,10.0
1,183,"NS:yellow,EW:red",0,3,1,10.0
1,184,"NS:yellow,EW:red",0,3,1,10.0
1,185,"NS:yellow,EW:red",0,3,1,10.0
1,186,"NS:yellow,EW:red",0,3,1,10.0
1,187,"NS:yellow,EW:red",0,3,1,10.0
1,188,"NS:yellow,EW:red",0,3,1,10.0
1,189,"NS:yellow,EW:red",0,3,1,10.0
1,190,"NS:yellow,EW:red",0,3,1,10.0
1,191,"NS:yellow,EW:red",0,3,1,10.0
1,192,"NS:yellow,EW:red",0,4,1,10.0
1,193,"NS:yellow,EW:red",0,4,1,10.0
1,194,"NS:yellow,EW:red",0,4,1,10.0
1,195,"NS:yellow,EW:red",0,4,1,10.0
1,196,"NS:yellow,EW:red",0,4,1,10.0
1,197,"NS:yellow,EW:red",0,4,1,10.0
1,198,"NS:yellow,EW:red",0,4,1,10.0
1,199,"NS:yellow,EW:red",0,4,1,10.0
1,200,"NS:yellow,EW:red",0,4,1,10.0
1,201,"NS:yellow,EW:red",0,4,1,10.0
1,202,"NS:red,EW:green",0,4,1,10.0
1,203,"NS:red,EW:green",0,5,1,10.0
1,204,"NS:red,EW:green",0,5,1,10.0
1,205,"NS:red,EW:green",0,5,1,10.0
1,206,"NS:red,EW:green",1,4,1,9.8
1,207,"NS:red,EW:green",1,4,1,9.8
1,208,"NS:red,EW:green",1,4,1,9.8
1,209,"NS:red,EW:green",1,4,1,9.8
1,210,"NS:red,EW:green",1,4,1,9.8
1,211,"NS:red,EW:green",1,4,1,9.6
1,212,"NS:red,EW:green",1,4,1,9.6
1,213,"NS:red,EW:green",1,4,1,9.6
1,214,"NS:red,EW:green",2,4,1,9.5
1,215,"NS:red,EW:green",2,4,1,9.5
1,216,"NS:red,EW:green",2,4,1,9.333333333333334
1,217,"NS:red,EW:green",2,5,1,9.428571428571429
1,218,"NS:red,EW:green",2,5,1,9.428571428571429
1,219,"NS:red,EW:green",2,5,1,9.285714285714286
1,220,"NS:red,EW:green",2,5,1,9.285714285714286
1,221,"NS:red,EW:green",2,5,1,9.142857142857142
1,222,"NS:red,EW:green",2,5,1,9.142857142857142
1,223,"NS:red,EW:green",2,5,1,9.142857142857142
1,224,"NS:red,EW:green",2,5,1,9.0
1,225,"NS:red,EW:green",2,5,1,9.0
1,226,"NS:red,EW:green",2,5,1,8.857142857142858
1,227,"NS:red,EW:green",2,5,1,8.857142857142858
1,228,"NS:red,EW:green",2,5,1,8.857142857142858
1,229,"NS:red,EW:green",2,5,1,8.714285714285714
1,230,"NS:red,EW:green",2,5,1,8.714285714285714
1,231,"NS:red,EW:green",2,5,1,8.571428571428571
1,232,"NS:red,EW:green",2,5,1,8.571428571428571
1,233,"NS:red,EW:green",2,5,1,8.571428571428571
1,234,"NS:red,EW:green",2,5,1,8.428571428571429
1,235,"NS:red,EW:green",2,5,1,8.428571428571429
1,236,"NS:red,EW:green",2,5,1,8.285714285714286
1,237,"NS:red,EW:green",2,5,1,8.285714285714286
1,238,"NS:red,EW:green",2,5,1,8.285714285714286
1,239,"NS:red,EW:green",2,5,1,8.142857142857142
1,240,"NS:red,EW:green",2,5,1,8.142857142857142
1,241,"NS:red,EW:green",2,5,1,8.0
1,242,"NS:red,EW:green",2,5,1,8.0
1,243,"NS:red,EW:green",2,5,1,8.0
1,244,"NS:red,EW:green",2,5,1,7.857142857142857
1,245,"NS:red,EW:green",2,5,1,7.857142857142857
1,246,"NS:red,EW:green",2,5,1,7.714285714285714
1,247,"NS:red,EW:green",2,5,1,7.714285714285714
1,248,"NS:red,EW:green",2,5,1,7.714285714285714
1,249,"NS:red,EW:green",2,5,1,7.571428571428571
1,250,"NS:red,EW:green",2,5,1,7.571428571428571
1,251,"NS:red,EW:green",2,5,1,7.428571428571429
1,252,"NS:red,EW:green",3,4,1,7.285714285714286
1,253,"NS:red,EW:green",3,4,1,7.285714285714286
1,254,"NS:red,EW:green",3,4,1,7.142857142857143
1,255,"NS:red,EW:green",3,4,1,7.142857142857143
1,256,"NS:red,EW:green",3,4,1,7.142857142857143
1,257,"NS:red,EW:green",3,4,1,7.0
1,258,"NS:red,EW:green",3,4,1,7.0
1,259,"NS:red,EW:green",3,4,1,6.857142857142857
1,260,"NS:red,EW:green",3,4,1,6.857142857142857
1,261,"NS:red,EW:green",3,4,1,6.857142857142857
1,262,"NS:red,EW:green",3,4,1,6.714285714285714
1,263,"NS:red,EW:green",3,4,1,6.714285714285714
1,264,"NS:red,EW:green",3,4,1,6.714285714285714
1,265,"NS:red,EW:green",3,4,1,6.714285714285714
1,266,"NS:red,EW:green",3,4,1,6.714285714285714
1,267,"NS:red,EW:green",3,4,1,6.571428571428571
1,268,"NS:red,EW:green",3,4,1,6.571428571428571
1,269,"NS:red,EW:green",3,4,1,6.571428571428571
1,270,"NS:red,EW:green",3,4,1,6.571428571428571
1,271,"NS:red,EW:green",3,4,1,6.571428571428571
1,272,"NS:red,EW:green",3,4,1,6.428571428571429
1,273,"NS:red,EW:green",3,4,1,6.428571428571429
1,274,"NS:red,EW:green",3,4,1,6.428571428571429
1,275,"NS:red,EW:green",3,5,1,6.875
1,276,"NS:red,EW:green",3,5,1,6.875
1,277,"NS:red,EW:green",3,6,1,7.111111111111111
1,278,"NS:red,EW:green",3,6,1,7.111111111111111
1,279,"NS:red,EW:green",3,6,1,7.111111111111111
1,280,"NS:red,EW:green",3,6,1,7.111111111111111
1,281,"NS:red,EW:green",3,6,1,7.111111111111111
1,282,"NS:red,EW:green",3,6,1,7.0
1,283,"NS:red,EW:green",3,6,1,7.0
1,284,"NS:red,EW:green",3,6,1,7.0
1,285,"NS:red,EW:green",3,6,1,7.0
1,286,"NS:red,EW:green",3,6,1,7.0
1,287,"NS:red,EW:green",3,6,1,6.888888888888889
1,288,"NS:red,EW:green",3,6,1,6.888888888888889
1,289,"NS:red,EW:green",3,6,1,6.888888888888889
1,290,"NS:red,EW:green",3,6,1,6.888888888888889
1,291,"NS:red,EW:green",3,6,1,6.888888888888889
1,292,"NS:red,EW:green",3,6,1,6.777777777777778
1,293,"NS:red,EW:green",3,6,1,6.777777777777778
1,294,"NS:red,EW:green",3,6,1,6.777777777777778
1,295,"NS:red,EW:green",3,6,1,6.777777777777778
1,296,"NS:red,EW:green",3,6,1,6.777777777777778
1,297,"NS:red,EW:green",3,6,1,6.666666666666667
1,298,"NS:red,EW:yellow",3,6,1,6.666666666666667
1,299,"NS:red,EW:yellow",3,6,1,6.666666666666667
1,300,"NS:red,EW:yellow",3,6,1,6.666666666666667
1,301,"NS:red,EW:yellow",3,6,1,6.666666666666667
1,302,"NS:red,EW:yellow",3,6,1,6.666666666666667
1,303,"NS:red,EW:yellow",3,6,1,6.666666666666667
1,304,"NS:red,EW:yellow",3,6,1,6.666666666666667
1,305,"NS:red,EW:yellow",3,6,1,6.666666666666667
1,306,"NS:red,EW:yellow",3,6,1,6.666666666666667
1,307,"NS:red,EW:yellow",3,6,1,6.666666666666667
1,308,"NS:red,EW:yellow",3,6,1,6.666666666666667
1,309,"NS:red,EW:yellow",3,6,1,6.666666666666667
1,310,"NS:red,EW:yellow",3,6,1,6.666666666666667
1,311,"NS:red,EW:yellow",3,6,1,6.666666666666667
1,312,"NS:red,EW:yellow",3,6,1,6.666666666666667
1,313,"NS:red,EW:yellow",3,6,1,6.666666666666667
1,314,"NS:red,EW:yellow",3,6,1,6.666666666666667
1,315,"NS:red,EW:yellow",3,6,1,6.666666666666667
1,316,"NS:red,EW:yellow",3,6,1,6.666666666666667
1,317,"NS:red,EW:yellow",3,7,1,7.0
1,318,"NS:red,EW:yellow",3,7,1,7.0
1,319,"NS:red,EW:yellow",3,7,1,7.0
1,320,"NS:red,EW:yellow",3,7,1,7.0
1,321,"NS:red,EW:yellow",3,7,1,7.0
1,322,"NS:red,EW:yellow",3,6,2,6.666666666666667
1,323,"NS:red,EW:yellow",3,5,3,6.25
1,324,"NS:red,EW:yellow",3,5,3,6.25
1,325,"NS:red,EW:yellow",3,5,3,6.25
1,326,"NS:red,EW:yellow",3,5,3,6.25
1,327,"NS:green,EW:red",0,8,3,6.25
1,328,"NS:green,EW:red",0,8,3,6.25
1,329,"NS:green,EW:red",0,8,3,6.25
1,330,"NS:green,EW:red",0,8,3,6.25
1,331,"NS:green,EW:red",0,8,3,6.25
1,332,"NS:green,EW:red",0,8,3,6.25
1,333,"NS:green,EW:red",0,8,3,6.25
1,334,"NS:green,EW:red",0,8,3,6.25
1,335,"NS:green,EW:red",0,8,3,6.25
1,336,"NS:green,EW:red",0,7,4,5.714285714285714
1,337,"NS:green,EW:red",0,7,4,5.714285714285714
1,338,"NS:green,EW:red",0,7,4,5.714285714285714
1,339,"NS:green,EW:red",0,7,4,5.714285714285714
1,340,"NS:green,EW:red",0,7,4,5.714285714285714
1,341,"NS:green,EW:red",0,7,4,5.714285714285714
1,342,"NS:green,EW:red",0,7,4,5.714285714285714
1,343,"NS:green,EW:red",0,7,4,5.714285714285714
1,344,"NS:green,EW:red",0,7,4,5.714285714285714
1,345,"NS:green,EW:red",0,7,4,5.714285714285714
1,346,"NS:green,EW:red",0,7,4,5.714285714285714
1,347,"NS:green,EW:red",0,7,4,5.714285714285714
1,348,"NS:green,EW:red",0,7,4,5.714285714285714
1,349,"NS:green,EW:red",0,7,4,5.714285714285714
1,350,"NS:green,EW:red",0,7,4,5.714285714285714
1,351,"NS:green,EW:red",0,7,4,5.714285714285714
1,352,"NS:green,EW:red",0,7,4,5.714285714285714
1,353,"NS:green,EW:red",0,7,5,5.714285714285714
1,354,"NS:green,EW:red",0,7,5,5.714285714285714
1,355,"NS:green,EW:red",0,7,5,5.714285714285714
1,356,"NS:green,EW:red",0,7,5,5.714285714285714
1,357,"NS:green,EW:red",0,7,5,5.714285714285714
1,358,"NS:green,EW:red",0,7,5,5.714285714285714
1,359,"NS:green,EW:red",0,7,5,5.714285714285714
1,360,"NS:green,EW:red",0,7,5,5.714285714285714
1,361,"NS:green,EW:red",0,7,5,5.714285714285714
1,362,"NS:green,EW:red",0,7,5,5.714285714285714
1,363,"NS:green,EW:red",0,8,5,6.25
1,364,"NS:green,EW:red",0,8,5,6.25
1,365,"NS:green,EW:red",0,8,5,6.25
1,366,"NS:green,EW:red",0,8,5,6.25
1,367,"NS:green,EW:red",0,8,5,6.25
1,368,"NS:green,EW:red",0,8,5,6.25
1,369,"NS:green,EW:red",0,8,5,6.25
1,370,"NS:green,EW:red",0,8,5,6.25
1,371,"NS:green,EW:red",0,8,5,6.25
1,372,"NS:green,EW:red",0,8,5,6.25
1,373,"NS:green,EW:red",0,8,5,6.25
1,374,"NS:green,EW:red",0,8,5,6.25
1,375,"NS:green,EW:red",0,8,5,6.25
1,376,"NS:green,EW:red",0,8,5,6.25
1,377,"NS:green,EW:red",0,8,5,6.25
1,378,"NS:green,EW:red",0,8,5,6.25
1,379,"NS:green,EW:red",0,8,5,6.25
1,380,"NS:green,EW:red",0,8,5,6.25
1,381,"NS:green,EW:red",0,8,5,6.25
1,382,"NS:green,EW:red",0,8,5,6.25
1,383,"NS:green,EW:red",0,8,5,6.25
1,384,"NS:green,EW:red",0,8,5,6.25
1,385,"NS:green,EW:red",0,8,5,6.25
1,386,"NS:green,EW:red",0,6,7,8.333333333333334
1,387,"NS:green,EW:red",0,6,7,8.333333333333334
1,388,"NS:green,EW:red",0,6,7,8.333333333333334
1,389,"NS:green,EW:red",0,6,7,8.333333333333334
1,390,"NS:green,EW:red",0,6,7,8.333333333333334
1,391,"NS:green,EW:red",0,6,7,8.333333333333334
1,392,"NS:green,EW:red",0,6,7,8.333333333333334
1,393,"NS:green,EW:red",0,6,7,8.333333333333334
1,394,"NS:green,EW:red",0,6,7,8.333333333333334
1,395,"NS:green,EW:red",0,6,7,8.333333333333334
1,396,"NS:green,EW:red",0,5,8,10.0
1,397,"NS:green,EW:red",0,5,8,10.0
1,398,"NS:green,EW:red",0,5,8,10.0
1,399,"NS:green,EW:red",0,5,8,10.0
1,400,"NS:green,EW:red",0,5,8,10.0
1,401,"NS:green,EW:red",0,5,8,10.0
1,402,"NS:green,EW:red",0,5,8,10.0
1,403,"NS:green,EW:red",0,5,8,10.0
1,404,"NS:green,EW:red",0,6,8,10.0
1,405,"NS:green,EW:red",0,7,8,10.0
1,406,"NS:green,EW:red",0,7,8,10.0
1,407,"NS:green,EW:red",0,7,8,10.0
1,408,"NS:green,EW:red",0,7,8,10.0
1,409,"NS:green,EW:red",0,7,8,10.0
1,410,"NS:green,EW:red",0,7,8,10.0
1,411,"NS:green,EW:red",0,8,8,10.0
1,412,"NS:green,EW:red",0,8,8,10.0
1,413,"NS:green,EW:red",0,8,8,10.0
1,414,"NS:green,EW:red",0,8,8,10.0
1,415,"NS:green,EW:red",0,8,8,10.0
1,416,"NS:green,EW:red",0,8,8,10.0
1,417,"NS:green,EW:red",0,8,8,10.0
1,418,"NS:green,EW:red",0,8,8,10.0
1,419,"NS:green,EW:red",0,8,8,10.0
1,420,"NS:green,EW:red",0,8,8,10.0
1,421,"NS:green,EW:red",0,8,8,10.0
1,422,"NS:green,EW:red",0,8,8,10.0
1,423,"NS:green,EW:red",0,8,8,10.0
1,424,"NS:green,EW:red",0,9,8,10.0
1,425,"NS:green,EW:red",0,9,8,10.0
1,426,"NS:green,EW:red",0,9,8,10.0
1,427,"NS:green,EW:red",0,9,8,10.0
1,428,"NS:green,EW:red",0,9,8,10.0
1,429,"NS:green,EW:red",0,9,8,10.0
1,430,"NS:green,EW:red",0,9,8,10.0
1,431,"NS:green,EW:red",0,9,8,10.0
1,432,"NS:green,EW:red",0,9,8,10.0
1,433,"NS:green,EW:red",0,10,8,10.0
1,434,"NS:green,EW:red",0,9,9,10.0
1,435,"NS:green,EW:red",0,9,9,10.0
1,436,"NS:green,EW:red",0,8,10,10.0
1,437,"NS:green,EW:red",0,8,10,10.0
1,438,"NS:green,EW:red",0,8,10,10.0
1,439,"NS:green,EW:red",0,8,10,10.0
1,440,"NS:green,EW:red",0,8,10,10.0
1,441,"NS:green,EW:red",0,8,10,10.0
1,442,"NS:green,EW:red",0,8,10,10.0
1,443,"NS:green,EW:red",0,8,10,10.0
1,444,"NS:green,EW:red",0,8,10,10.0
1,445,"NS:green,EW:red",0,8,10,10.0
1,446,"NS:green,EW:red",0,8,10,10.0
1,447,"NS:green,EW:red",0,8,10,10.0
1,448,"NS:green,EW:red",0,8,10,10.0
1,449,"NS:green,EW:red",0,8,10,10.0
1,450,"NS:green,EW:red",0,8,10,10.0
1,451,"NS:green,EW:red",0,8,10,10.0
1,452,"NS:green,EW:red",0,8,10,10.0
1,453,"NS:green,EW:red",0,8,10,10.0
1,454,"NS:green,EW:red",0,8,10,10.0
1,455,"NS:green,EW:red",0,8,10,10.0
1,456,"NS:green,EW:red",0,7,11,10.0
1,457,"NS:green,EW:red",0,7,11,10.0
1,458,"NS:green,EW:red",0,7,11,10.0
1,459,"NS:green,EW:red",0,7,11,10.0
1,460,"NS:green,EW:red",0,7,11,10.0
1,461,"NS:green,EW:red",0,7,11,10.0
1,462,"NS:green,EW:red",0,8,11,10.0
1,463,"NS:green,EW:red",0,8,11,10.0
1,464,"NS:green,EW:red",0,8,11,10.0
1,465,"NS:green,EW:red",0,8,11,10.0
1,466,"NS:green,EW:red",0,8,11,10.0
1,467,"NS:green,EW:red",0,8,11,10.0
1,468,"NS:green,EW:red",0,8,11,10.0
1,469,"NS:green,EW:red",0,8,11,10.0
1,470,"NS:green,EW:red",0,8,11,10.0
1,471,"NS:green,EW:red",0,8,11,10.0
1,472,"NS:green,EW:red",0,8,11,10.0
1,473,"NS:green,EW:red",0,8,11,10.0
1,474,"NS:green,EW:red",0,8,11,10.0
1,475,"NS:green,EW:red",0,8,11,10.0
1,476,"NS:green,EW:red",0,8,11,10.0
1,477,"NS:green,EW:red",0,8,11,10.0
1,478,"NS:green,EW:red",0,8,11,10.0
1,479,"NS:green,EW:red",0,8,11,10.0
1,480,"NS:green,EW:red",0,8,11,10.0
1,481,"NS:green,EW:red",0,8,11,10.0
1,482,"NS:green,EW:red",0,8,11,10.0
1,483,"NS:green,EW:red",0,8,11,10.0
1,484,"NS:green,EW:red",0,8,11,10.0
1,485,"NS:green,EW:red",0,8,11,10.0
1,486,"NS:green,EW:red",0,8,11,10.0
1,487,"NS:green,EW:red",0,8,11,10.0
1,488,"NS:green,EW:red",0,9,11,10.0
1,489,"NS:green,EW:red",0,9,11,10.0
1,490,"NS:green,EW:red",0,9,11,10.0
1,491,"NS:green,EW:red",0,9,11,10.0
1,492,"NS:green,EW:red",0,8,12,10.0
1,493,"NS:green,EW:red",0,8,12,10.0
1,494,"NS:green,EW:red",0,8,12,10.0
1,495,"NS:green,EW:red",0,8,12,10.0
1,496,"NS:green,EW:red",0,8,12,10.0
1,497,"NS:green,EW:red",0,8,12,10.0
1,498,"NS:green,EW:red",0,8,12,10.0
1,499,"NS:green,EW:red",0,8,12,10.0
1,500,"NS:green,EW:red",0,8,12,10.0
1,501,"NS:green,EW:red",0,8,12,10.0
1,502,"NS:green,EW:red",0,7,13,10.0
1,503,"NS:green,EW:red",0,7,13,10.0
1,504,"NS:green,EW:red",0,7,13,10.0
1,505,"NS:green,EW:red",0,7,13,10.0
1,506,"NS:green,EW:red",0,7,13,10.0
1,507,"NS:green,EW:red",0,7,13,10.0
1,508,"NS:green,EW:red",0,7,13,10.0
1,509,"NS:green,EW:red",0,7,13,10.0
1,510,"NS:green,EW:red",0,7,13,10.0
1,511,"NS:green,EW:red",0,7,13,10.0
1,512,"NS:green,EW:red",0,7,13,10.0
1,513,"NS:green,EW:red",0,7,13,10.0
1,514,"NS:green,EW:red",0,7,13,10.0
1,515,"NS:green,EW:red",0,7,13,10.0
1,516,"NS:green,EW:red",0,7,13,10.0
1,517,"NS:green,EW:red",0,7,13,10.0
1,518,"NS:green,EW:red",0,7,13,10.0
1,519,"NS:green,EW:red",0,7,13,10.0
1,520,"NS:green,EW:red",0,7,13,10.0
1,521,"NS:green,EW:red",0,7,13,10.0
1,522,"NS:green,EW:red",0,7,13,10.0
1,523,"NS:green,EW:red",0,7,13,10.0
1,524,"NS:green,EW:red",0,7,13,10.0
1,525,"NS:green,EW:red",0,7,13,10.0
1,526,"NS:green,EW:red",0,7,13,10.0
1,527,"NS:green,EW:red",0,7,13,10.0
1,528,"NS:green,EW:red",0,7,13,10.0
1,529,"NS:green,EW:red",0,7,13,10.0
1,530,"NS:green,EW:red",0,7,13,10.0
